feature,importance_shap
T3_S51_lag_18,0.0
T3_S51_lag_19,0.0
T3_S51_lag_20,0.0
T3_S51_lag_21,0.0
T3_S51_lag_22,0.0
T3_S51_lag_23,0.0
T3_S51_lag_24,0.0
T3_S52_lag_1,0.0
T3_S52_lag_2,0.0
T3_S52_lag_3,0.0
T3_S52_lag_4,0.0
T3_S52_lag_5,0.0
T3_S52_lag_6,0.0
T3_S52_lag_7,0.0
T3_S52_lag_8,0.0
T3_S52_lag_9,0.0
T3_S52_lag_10,0.0
T3_S52_lag_11,0.0
T3_S52_lag_12,0.0
T3_S52_lag_13,0.0
T3_S52_lag_14,0.0
T3_S52_lag_15,0.0
T3_S52_lag_16,0.0
T3_S52_lag_17,0.0
T3_S52_lag_18,0.0
T3_S52_lag_19,0.0
T3_S52_lag_20,0.0
T3_S52_lag_21,0.0
T3_S52_lag_22,0.0
T3_S52_lag_23,0.0
T3_S52_lag_24,0.0
T3_S53_lag_2,0.0
T3_S53_lag_3,0.0
T3_S53_lag_4,0.0
T3_S53_lag_5,0.0
T3_S53_lag_6,0.0
T3_S53_lag_7,0.0
T3_S53_lag_8,0.0
T3_S53_lag_9,0.0
T3_S53_lag_10,0.0
T3_S53_lag_11,0.0
T3_S53_lag_12,0.0
T3_S53_lag_13,0.0
T3_S53_lag_14,0.0
T3_S53_lag_15,0.0
T3_S53_lag_16,0.0
T3_S53_lag_17,0.0
T3_S53_lag_18,0.0
T3_S53_lag_19,0.0
T3_S53_lag_20,0.0
T3_S53_lag_21,0.0
T3_S53_lag_22,0.0
T3_S53_lag_23,0.0
T3_S53_lag_24,0.0
T3_S54_lag_1,0.0
T3_S54_lag_2,0.0
T3_S54_lag_3,0.0
T3_S54_lag_4,0.0
T3_S54_lag_5,0.0
T3_S54_lag_6,0.0
T3_S54_lag_7,0.0
T3_S54_lag_8,0.0
T3_S54_lag_9,0.0
T3_S54_lag_10,0.0
T3_S54_lag_11,0.0
T3_S54_lag_12,0.0
T3_S54_lag_13,0.0
T3_S54_lag_14,0.0
T3_S54_lag_15,0.0
T3_S54_lag_16,0.0
T3_S54_lag_17,0.0
T3_S54_lag_18,0.0
T3_S54_lag_19,0.0
T3_S54_lag_20,0.0
T3_S54_lag_21,0.0
T3_S54_lag_22,0.0
T3_S54_lag_23,0.0
T3_S54_lag_24,0.0
T3_S55_lag_1,0.0
T3_S55_lag_2,0.0
T3_S55_lag_3,0.0
T3_S55_lag_4,0.0
T3_S55_lag_5,0.0
T3_S55_lag_6,0.0
T3_S55_lag_7,0.0
T3_S55_lag_8,0.0
T3_S55_lag_9,0.0
T3_S55_lag_10,0.0
T3_S55_lag_11,0.0
T3_S55_lag_12,0.0
T3_S55_lag_13,0.0
T3_S55_lag_14,0.0
T3_S55_lag_15,0.0
T3_S55_lag_16,0.0
T3_S55_lag_17,0.0
T3_S55_lag_18,0.0
T3_S55_lag_19,0.0
T3_S55_lag_20,0.0
T3_S55_lag_21,0.0
T3_S55_lag_22,0.0
T3_S55_lag_23,0.0
T3_S55_lag_24,0.0
T3_S56_lag_1,0.0
T3_S56_lag_2,0.0
T3_S56_lag_3,0.0
T3_S56_lag_4,0.0
T3_S56_lag_5,0.0
T3_S56_lag_6,0.0
T3_S56_lag_7,0.0
T3_S56_lag_8,0.0
T3_S56_lag_9,0.0
T3_S56_lag_10,0.0
T3_S56_lag_11,0.0
T3_S56_lag_12,0.0
T3_S56_lag_13,0.0
T3_S56_lag_14,0.0
T3_S56_lag_15,0.0
T3_S56_lag_16,0.0
T3_S56_lag_17,0.0
T3_S56_lag_18,0.0
T3_S56_lag_19,0.0
T3_S56_lag_20,0.0
T3_S56_lag_21,0.0
T3_S56_lag_22,0.0
T3_S56_lag_23,0.0
T3_S56_lag_24,0.0
T3_S57_lag_1,0.0
T3_S57_lag_2,0.0
T3_S57_lag_3,0.0
T3_S57_lag_4,0.0
T3_S57_lag_5,0.0
T3_S57_lag_6,0.0
T3_S57_lag_7,0.0
T3_S57_lag_8,0.0
T3_S57_lag_9,0.0
T3_S57_lag_10,0.0
T3_S57_lag_11,0.0
T3_S57_lag_12,0.0
T3_S57_lag_13,0.0
T3_S57_lag_14,0.0
T3_S57_lag_15,0.0
T3_S57_lag_16,0.0
T3_S57_lag_17,0.0
T3_S57_lag_18,0.0
T3_S57_lag_19,0.0
T3_S57_lag_20,0.0
T3_S57_lag_21,0.0
T3_S57_lag_22,0.0
T3_S57_lag_23,0.0
T3_S57_lag_24,0.0
T3_S58_lag_1,0.0
T3_S58_lag_2,0.0
T3_S58_lag_3,0.0
T3_S58_lag_4,0.0
T3_S58_lag_5,0.0
T3_S58_lag_6,0.0
T3_S58_lag_7,0.0
T3_S58_lag_8,0.0
T3_S58_lag_9,0.0
T3_S58_lag_10,0.0
T3_S58_lag_11,0.0
T3_S58_lag_12,0.0
T3_S58_lag_13,0.0
T3_S58_lag_14,0.0
T3_S58_lag_15,0.0
T3_S58_lag_16,0.0
T3_S58_lag_17,0.0
T3_S58_lag_18,0.0
T3_S58_lag_19,0.0
T3_S58_lag_20,0.0
T3_S58_lag_21,0.0
T3_S58_lag_22,0.0
T3_S58_lag_23,0.0
T3_S58_lag_24,0.0
T3_S59_lag_1,0.0
T3_S59_lag_2,0.0
T3_S59_lag_3,0.0
T3_S59_lag_4,0.0
T3_S59_lag_5,0.0
T3_S59_lag_6,0.0
T3_S59_lag_7,0.0
T3_S59_lag_8,0.0
T3_S59_lag_9,0.0
T3_S59_lag_10,0.0
T3_S59_lag_11,0.0
T3_S59_lag_12,0.0
T3_S59_lag_13,0.0
T3_S59_lag_14,0.0
T3_S59_lag_15,0.0
T3_S59_lag_16,0.0
T3_S59_lag_17,0.0
T3_S59_lag_18,0.0
T3_S59_lag_19,0.0
T3_S59_lag_20,0.0
T3_S59_lag_21,0.0
T3_S59_lag_22,0.0
T3_S59_lag_23,0.0
T3_S59_lag_24,0.0
T3_S6_lag_1,0.0
T3_S6_lag_2,0.0
T3_S6_lag_3,0.0
T3_S6_lag_4,0.0
T3_S6_lag_5,0.0
T3_S6_lag_6,0.0
T3_S6_lag_7,0.0
T3_S6_lag_8,0.0
T3_S6_lag_9,0.0
T3_S6_lag_10,0.0
T3_S6_lag_11,0.0
T3_S6_lag_12,0.0
T3_S6_lag_13,0.0
T3_S6_lag_14,0.0
T3_S6_lag_15,0.0
T3_S6_lag_16,0.0
T3_S6_lag_17,0.0
T3_S6_lag_18,0.0
T3_S6_lag_19,0.0
T3_S6_lag_20,0.0
T3_S6_lag_21,0.0
T3_S6_lag_22,0.0
T3_S6_lag_23,0.0
T3_S6_lag_24,0.0
T3_S60_lag_1,0.0
T3_S60_lag_2,0.0
T3_S60_lag_3,0.0
T3_S60_lag_4,0.0
T3_S60_lag_5,0.0
T3_S60_lag_6,0.0
T3_S60_lag_7,0.0
T3_S60_lag_8,0.0
T3_S60_lag_9,0.0
T3_S60_lag_10,0.0
T3_S60_lag_11,0.0
T3_S60_lag_12,0.0
T3_S60_lag_13,0.0
T3_S60_lag_14,0.0
T3_S60_lag_15,0.0
T3_S60_lag_16,0.0
T3_S60_lag_17,0.0
T3_S60_lag_18,0.0
T3_S60_lag_19,0.0
T3_S60_lag_20,0.0
T3_S60_lag_21,0.0
T3_S60_lag_22,0.0
T3_S60_lag_23,0.0
T3_S60_lag_24,0.0
T3_S61_lag_1,0.0
T3_S61_lag_2,0.0
T3_S61_lag_3,0.0
T3_S61_lag_4,0.0
T3_S61_lag_5,0.0
T3_S61_lag_6,0.0
T3_S61_lag_7,0.0
T3_S61_lag_8,0.0
T3_S61_lag_9,0.0
T3_S61_lag_10,0.0
T3_S61_lag_11,0.0
T3_S61_lag_12,0.0
T3_S61_lag_13,0.0
T3_S61_lag_14,0.0
T3_S61_lag_15,0.0
T3_S61_lag_16,0.0
T3_S61_lag_17,0.0
T3_S61_lag_18,0.0
T3_S61_lag_19,0.0
T3_S61_lag_20,0.0
T3_S61_lag_21,0.0
T3_S61_lag_22,0.0
T3_S61_lag_23,0.0
T3_S61_lag_24,0.0
T3_S62_lag_1,0.0
T3_S62_lag_2,0.0
T3_S62_lag_3,0.0
T3_S62_lag_4,0.0
T3_S62_lag_5,0.0
T3_S62_lag_6,0.0
T3_S62_lag_7,0.0
T3_S62_lag_8,0.0
T3_S62_lag_9,0.0
T3_S62_lag_10,0.0
T3_S62_lag_11,0.0
T3_S62_lag_12,0.0
T3_S62_lag_13,0.0
T3_S62_lag_14,0.0
T3_S62_lag_15,0.0
T3_S62_lag_16,0.0
T3_S62_lag_17,0.0
T3_S62_lag_18,0.0
T3_S62_lag_19,0.0
T3_S62_lag_20,0.0
T3_S62_lag_21,0.0
T3_S62_lag_22,0.0
T3_S62_lag_23,0.0
T3_S62_lag_24,0.0
T3_S63_lag_1,0.0
T3_S63_lag_2,0.0
T3_S63_lag_3,0.0
T3_S63_lag_4,0.0
T3_S63_lag_5,0.0
T3_S63_lag_6,0.0
T3_S63_lag_7,0.0
T3_S63_lag_8,0.0
T3_S63_lag_9,0.0
T3_S63_lag_10,0.0
T3_S63_lag_11,0.0
T3_S63_lag_12,0.0
T3_S63_lag_13,0.0
T3_S63_lag_14,0.0
T3_S63_lag_15,0.0
T3_S63_lag_16,0.0
T3_S63_lag_17,0.0
T3_S63_lag_18,0.0
T3_S63_lag_19,0.0
T3_S63_lag_20,0.0
T3_S63_lag_21,0.0
T3_S63_lag_22,0.0
T3_S63_lag_23,0.0
T3_S63_lag_24,0.0
T3_S64_lag_1,0.0
T3_S64_lag_2,0.0
T3_S64_lag_3,0.0
T3_S64_lag_4,0.0
T3_S64_lag_5,0.0
T3_S64_lag_6,0.0
T3_S64_lag_7,0.0
T3_S64_lag_8,0.0
T3_S64_lag_9,0.0
T3_S64_lag_10,0.0
T3_S64_lag_11,0.0
T3_S64_lag_12,0.0
T3_S64_lag_13,0.0
T3_S64_lag_14,0.0
T3_S64_lag_15,0.0
T3_S64_lag_16,0.0
T3_S64_lag_17,0.0
T3_S64_lag_18,0.0
T3_S64_lag_19,0.0
T3_S64_lag_20,0.0
T3_S64_lag_21,0.0
T3_S64_lag_22,0.0
T3_S64_lag_23,0.0
T3_S64_lag_24,0.0
T3_S65_lag_1,0.0
T3_S65_lag_2,0.0
T3_S65_lag_3,0.0
T3_S65_lag_4,0.0
T3_S65_lag_5,0.0
T3_S65_lag_6,0.0
T3_S65_lag_7,0.0
T3_S65_lag_8,0.0
T3_S65_lag_9,0.0
T3_S65_lag_10,0.0
T3_S65_lag_11,0.0
T3_S65_lag_12,0.0
T3_S65_lag_13,0.0
T3_S65_lag_14,0.0
T3_S65_lag_15,0.0
T3_S65_lag_16,0.0
T3_S65_lag_17,0.0
T3_S65_lag_18,0.0
T3_S65_lag_19,0.0
T3_S65_lag_20,0.0
T3_S65_lag_21,0.0
T3_S65_lag_22,0.0
T3_S65_lag_23,0.0
T3_S65_lag_24,0.0
T3_S66_lag_1,0.0
T3_S66_lag_2,0.0
T3_S66_lag_3,0.0
T3_S66_lag_4,0.0
T3_S66_lag_5,0.0
T3_S66_lag_6,0.0
T3_S66_lag_7,0.0
T3_S66_lag_8,0.0
T3_S66_lag_9,0.0
T3_S66_lag_10,0.0
T3_S66_lag_11,0.0
T3_S66_lag_12,0.0
T3_S66_lag_13,0.0
T3_S66_lag_14,0.0
T3_S66_lag_15,0.0
T3_S66_lag_16,0.0
T3_S66_lag_17,0.0
T3_S66_lag_18,0.0
T3_S66_lag_19,0.0
T3_S66_lag_20,0.0
T3_S66_lag_21,0.0
T3_S66_lag_22,0.0
T3_S66_lag_23,0.0
T3_S66_lag_24,0.0
T3_S67_lag_1,0.0
T3_S67_lag_2,0.0
T3_S67_lag_3,0.0
T3_S67_lag_4,0.0
T3_S67_lag_5,0.0
T3_S67_lag_6,0.0
T3_S67_lag_7,0.0
T3_S67_lag_8,0.0
T3_S67_lag_9,0.0
T3_S67_lag_10,0.0
T3_S67_lag_11,0.0
T3_S67_lag_12,0.0
T3_S67_lag_13,0.0
T3_S67_lag_14,0.0
T3_S67_lag_15,0.0
T3_S67_lag_16,0.0
T3_S67_lag_17,0.0
T3_S67_lag_18,0.0
T3_S67_lag_19,0.0
T3_S67_lag_20,0.0
T3_S67_lag_21,0.0
T3_S67_lag_22,0.0
T3_S67_lag_23,0.0
T3_S67_lag_24,0.0
T3_S68_lag_1,0.0
T3_S68_lag_2,0.0
T3_S68_lag_3,0.0
T3_S68_lag_4,0.0
T3_S68_lag_5,0.0
T3_S68_lag_6,0.0
T3_S68_lag_7,0.0
T3_S68_lag_8,0.0
T3_S68_lag_9,0.0
T3_S68_lag_10,0.0
T3_S68_lag_11,0.0
T3_S68_lag_12,0.0
T3_S68_lag_13,0.0
T3_S68_lag_14,0.0
T3_S68_lag_15,0.0
T3_S68_lag_16,0.0
T3_S68_lag_17,0.0
T3_S68_lag_18,0.0
T3_S68_lag_19,0.0
T3_S68_lag_20,0.0
T3_S68_lag_21,0.0
T3_S68_lag_22,0.0
T3_S68_lag_23,0.0
T3_S68_lag_24,0.0
T3_S69_lag_1,0.0
T3_S69_lag_2,0.0
T3_S69_lag_3,0.0
T3_S69_lag_4,0.0
T3_S69_lag_5,0.0
T3_S69_lag_6,0.0
T3_S69_lag_7,0.0
T3_S69_lag_8,0.0
T3_S69_lag_9,0.0
T3_S69_lag_10,0.0
T3_S69_lag_11,0.0
T3_S69_lag_12,0.0
T3_S69_lag_13,0.0
T3_S69_lag_14,0.0
T3_S69_lag_15,0.0
T3_S69_lag_16,0.0
T3_S69_lag_17,0.0
T3_S69_lag_18,0.0
T3_S69_lag_19,0.0
T3_S69_lag_20,0.0
T3_S69_lag_21,0.0
T3_S69_lag_22,0.0
T3_S69_lag_23,0.0
T3_S69_lag_24,0.0
T3_S7_lag_1,0.0
T3_S7_lag_2,0.0
T3_S7_lag_3,0.0
T3_S7_lag_4,0.0
T3_S7_lag_5,0.0
T3_S7_lag_6,0.0
T3_S7_lag_7,0.0
T3_S7_lag_8,0.0
T3_S7_lag_9,0.0
T3_S7_lag_10,0.0
T3_S7_lag_11,0.0
T3_S7_lag_12,0.0
T3_S7_lag_13,0.0
T3_S7_lag_14,0.0
T3_S7_lag_15,0.0
T3_S7_lag_16,0.0
T3_S7_lag_17,0.0
T3_S7_lag_18,0.0
T3_S7_lag_19,0.0
T3_S7_lag_20,0.0
T3_S7_lag_21,0.0
T3_S7_lag_22,0.0
T3_S7_lag_23,0.0
T3_S7_lag_24,0.0
T3_S70_lag_1,0.0
T3_S70_lag_2,0.0
T3_S70_lag_3,0.0
T3_S70_lag_4,0.0
T3_S70_lag_5,0.0
T3_S70_lag_6,0.0
T3_S70_lag_7,0.0
T3_S70_lag_8,0.0
T3_S70_lag_9,0.0
T3_S70_lag_10,0.0
T3_S70_lag_11,0.0
T3_S70_lag_12,0.0
T3_S70_lag_13,0.0
T3_S70_lag_14,0.0
T3_S70_lag_15,0.0
T3_S70_lag_16,0.0
T3_S70_lag_17,0.0
T3_S70_lag_18,0.0
T3_S70_lag_19,0.0
T3_S70_lag_20,0.0
T3_S70_lag_21,0.0
T3_S70_lag_22,0.0
T3_S70_lag_23,0.0
T3_S70_lag_24,0.0
T3_S71_lag_1,0.0
T3_S71_lag_2,0.0
T3_S71_lag_3,0.0
T3_S71_lag_4,0.0
T3_S71_lag_5,0.0
T3_S71_lag_6,0.0
T3_S71_lag_7,0.0
T3_S71_lag_8,0.0
T3_S71_lag_9,0.0
T3_S71_lag_10,0.0
T3_S71_lag_11,0.0
T3_S71_lag_12,0.0
T3_S71_lag_13,0.0
T3_S71_lag_14,0.0
T3_S71_lag_15,0.0
T3_S71_lag_16,0.0
T3_S71_lag_17,0.0
T3_S71_lag_18,0.0
T3_S71_lag_19,0.0
T3_S71_lag_20,0.0
T3_S71_lag_21,0.0
T3_S71_lag_22,0.0
T3_S71_lag_23,0.0
T3_S71_lag_24,0.0
T3_S72_lag_1,0.0
T3_S72_lag_2,0.0
T3_S72_lag_3,0.0
T3_S72_lag_4,0.0
T3_S72_lag_5,0.0
T3_S72_lag_6,0.0
T3_S72_lag_7,0.0
T3_S72_lag_8,0.0
T3_S72_lag_9,0.0
T3_S72_lag_10,0.0
T3_S72_lag_11,0.0
T3_S72_lag_12,0.0
T3_S72_lag_13,0.0
T3_S72_lag_14,0.0
T3_S72_lag_15,0.0
T3_S72_lag_16,0.0
T3_S72_lag_17,0.0
T3_S72_lag_18,0.0
T3_S72_lag_19,0.0
T3_S72_lag_20,0.0
T3_S72_lag_21,0.0
T3_S72_lag_22,0.0
T3_S72_lag_23,0.0
T3_S72_lag_24,0.0
T3_S73_lag_1,0.0
T3_S73_lag_2,0.0
T3_S73_lag_3,0.0
T3_S73_lag_4,0.0
T3_S73_lag_5,0.0
T3_S73_lag_6,0.0
T3_S73_lag_7,0.0
T3_S73_lag_8,0.0
T3_S73_lag_9,0.0
T3_S73_lag_10,0.0
T3_S73_lag_11,0.0
T3_S73_lag_12,0.0
T3_S73_lag_13,0.0
T3_S73_lag_14,0.0
T3_S73_lag_15,0.0
T3_S73_lag_16,0.0
T3_S73_lag_17,0.0
T3_S73_lag_18,0.0
T3_S73_lag_19,0.0
T3_S73_lag_20,0.0
T3_S73_lag_21,0.0
T3_S73_lag_22,0.0
T3_S73_lag_23,0.0
T3_S73_lag_24,0.0
T3_S74_lag_1,0.0
T3_S74_lag_2,0.0
T3_S74_lag_3,0.0
T3_S74_lag_4,0.0
T3_S74_lag_5,0.0
T3_S74_lag_6,0.0
T3_S74_lag_7,0.0
T3_S74_lag_8,0.0
T3_S74_lag_9,0.0
T3_S74_lag_10,0.0
T3_S74_lag_11,0.0
T3_S74_lag_12,0.0
T3_S74_lag_13,0.0
T3_S74_lag_14,0.0
T3_S74_lag_15,0.0
T3_S74_lag_16,0.0
T3_S74_lag_17,0.0
T3_S74_lag_18,0.0
T3_S74_lag_19,0.0
T3_S74_lag_20,0.0
T3_S74_lag_21,0.0
T3_S74_lag_22,0.0
T3_S74_lag_23,0.0
T3_S74_lag_24,0.0
T5_S65_rolling_mean_6,0.0
T3_S75_lag_2,0.0
T3_S75_lag_3,0.0
T3_S75_lag_4,0.0
T3_S75_lag_5,0.0
T3_S75_lag_6,0.0
T3_S75_lag_7,0.0
T3_S75_lag_8,0.0
T3_S75_lag_9,0.0
T3_S75_lag_10,0.0
T3_S75_lag_11,0.0
T3_S75_lag_12,0.0
T3_S75_lag_13,0.0
T3_S75_lag_14,0.0
T3_S75_lag_15,0.0
T3_S75_lag_16,0.0
T3_S75_lag_17,0.0
T3_S75_lag_18,0.0
T3_S75_lag_19,0.0
T3_S75_lag_20,0.0
T3_S75_lag_21,0.0
T3_S75_lag_22,0.0
T3_S75_lag_23,0.0
T3_S75_lag_24,0.0
T3_S76_lag_1,0.0
T3_S76_lag_2,0.0
T3_S76_lag_3,0.0
T3_S76_lag_4,0.0
T3_S76_lag_5,0.0
T3_S76_lag_6,0.0
T3_S76_lag_7,0.0
T3_S76_lag_8,0.0
T3_S76_lag_9,0.0
T3_S76_lag_10,0.0
T3_S76_lag_11,0.0
T3_S76_lag_12,0.0
T3_S76_lag_13,0.0
T3_S76_lag_14,0.0
T3_S76_lag_15,0.0
T3_S76_lag_16,0.0
T3_S76_lag_17,0.0
T3_S76_lag_18,0.0
T3_S76_lag_19,0.0
T3_S76_lag_20,0.0
T3_S76_lag_21,0.0
T3_S76_lag_22,0.0
T3_S76_lag_23,0.0
T3_S76_lag_24,0.0
T3_S77_lag_1,0.0
T3_S77_lag_2,0.0
T3_S77_lag_3,0.0
T3_S77_lag_4,0.0
T3_S77_lag_5,0.0
T3_S77_lag_6,0.0
T3_S77_lag_7,0.0
T3_S77_lag_8,0.0
T3_S77_lag_9,0.0
T3_S77_lag_10,0.0
T3_S77_lag_11,0.0
T3_S77_lag_12,0.0
T3_S77_lag_13,0.0
T3_S77_lag_14,0.0
T3_S77_lag_15,0.0
T3_S77_lag_16,0.0
T3_S77_lag_17,0.0
T3_S77_lag_18,0.0
T3_S77_lag_19,0.0
T3_S77_lag_20,0.0
T3_S77_lag_21,0.0
T3_S77_lag_22,0.0
T3_S77_lag_23,0.0
T3_S77_lag_24,0.0
T3_S78_lag_1,0.0
T3_S78_lag_2,0.0
T3_S78_lag_3,0.0
T3_S78_lag_4,0.0
T3_S78_lag_5,0.0
T3_S78_lag_6,0.0
T3_S78_lag_7,0.0
T3_S78_lag_8,0.0
T3_S78_lag_9,0.0
T3_S78_lag_10,0.0
T3_S78_lag_11,0.0
T3_S78_lag_12,0.0
T3_S78_lag_13,0.0
T3_S78_lag_14,0.0
T3_S78_lag_15,0.0
T3_S78_lag_16,0.0
T3_S78_lag_17,0.0
T3_S78_lag_18,0.0
T3_S78_lag_19,0.0
T3_S78_lag_20,0.0
T3_S78_lag_21,0.0
T3_S78_lag_22,0.0
T3_S78_lag_23,0.0
T3_S78_lag_24,0.0
T3_S79_lag_1,0.0
T3_S79_lag_2,0.0
T3_S79_lag_3,0.0
T3_S79_lag_4,0.0
T3_S79_lag_5,0.0
T3_S79_lag_6,0.0
T3_S79_lag_7,0.0
T3_S79_lag_8,0.0
T3_S79_lag_9,0.0
T3_S79_lag_10,0.0
T3_S79_lag_11,0.0
T3_S79_lag_12,0.0
T3_S79_lag_13,0.0
T3_S79_lag_14,0.0
T3_S79_lag_15,0.0
T3_S79_lag_16,0.0
T3_S79_lag_17,0.0
T3_S79_lag_18,0.0
T3_S79_lag_19,0.0
T3_S79_lag_20,0.0
T3_S79_lag_21,0.0
T3_S79_lag_22,0.0
T3_S79_lag_23,0.0
T3_S79_lag_24,0.0
T3_S8_lag_1,0.0
T3_S8_lag_2,0.0
T3_S8_lag_3,0.0
T3_S8_lag_4,0.0
T3_S8_lag_5,0.0
T3_S8_lag_6,0.0
T3_S8_lag_7,0.0
T3_S8_lag_8,0.0
T3_S8_lag_9,0.0
T3_S8_lag_10,0.0
T3_S8_lag_11,0.0
T3_S8_lag_12,0.0
T3_S8_lag_13,0.0
T3_S8_lag_14,0.0
T3_S8_lag_15,0.0
T3_S8_lag_16,0.0
T3_S8_lag_17,0.0
T3_S8_lag_18,0.0
T3_S8_lag_19,0.0
T3_S8_lag_20,0.0
T3_S8_lag_21,0.0
T3_S8_lag_22,0.0
T3_S8_lag_23,0.0
T3_S8_lag_24,0.0
T3_S80_lag_1,0.0
T3_S80_lag_2,0.0
T3_S80_lag_3,0.0
T3_S80_lag_4,0.0
T3_S80_lag_5,0.0
T3_S80_lag_6,0.0
T3_S80_lag_7,0.0
T3_S80_lag_8,0.0
T3_S80_lag_9,0.0
T3_S80_lag_10,0.0
T3_S80_lag_11,0.0
T3_S80_lag_12,0.0
T3_S80_lag_13,0.0
T3_S80_lag_14,0.0
T3_S80_lag_15,0.0
T3_S80_lag_16,0.0
T3_S80_lag_17,0.0
T3_S80_lag_18,0.0
T3_S80_lag_19,0.0
T3_S80_lag_20,0.0
T3_S80_lag_21,0.0
T3_S80_lag_22,0.0
T3_S80_lag_23,0.0
T3_S80_lag_24,0.0
T3_S81_lag_1,0.0
T3_S81_lag_2,0.0
T3_S81_lag_3,0.0
T3_S81_lag_4,0.0
T3_S81_lag_5,0.0
T3_S81_lag_6,0.0
T3_S81_lag_7,0.0
T3_S81_lag_8,0.0
T3_S81_lag_9,0.0
T3_S81_lag_10,0.0
T3_S81_lag_11,0.0
T3_S81_lag_12,0.0
T3_S81_lag_13,0.0
T3_S81_lag_14,0.0
T3_S81_lag_15,0.0
T3_S81_lag_16,0.0
T3_S81_lag_17,0.0
T3_S81_lag_18,0.0
T3_S81_lag_19,0.0
T3_S81_lag_20,0.0
T3_S81_lag_21,0.0
T3_S81_lag_22,0.0
T3_S81_lag_23,0.0
T3_S81_lag_24,0.0
T3_S82_lag_1,0.0
T3_S82_lag_2,0.0
T3_S82_lag_3,0.0
T3_S82_lag_4,0.0
T3_S82_lag_5,0.0
T3_S82_lag_6,0.0
T3_S82_lag_7,0.0
T3_S82_lag_8,0.0
T3_S82_lag_9,0.0
T3_S82_lag_10,0.0
T3_S82_lag_11,0.0
T3_S82_lag_12,0.0
T3_S82_lag_13,0.0
T3_S82_lag_14,0.0
T3_S82_lag_15,0.0
T3_S82_lag_16,0.0
T3_S82_lag_17,0.0
T3_S82_lag_18,0.0
T3_S82_lag_19,0.0
T3_S82_lag_20,0.0
T3_S82_lag_21,0.0
T3_S82_lag_22,0.0
T3_S82_lag_23,0.0
T3_S82_lag_24,0.0
T3_S9_lag_1,0.0
T3_S9_lag_2,0.0
T3_S9_lag_3,0.0
T3_S9_lag_4,0.0
T3_S9_lag_5,0.0
T3_S9_lag_6,0.0
T3_S9_lag_7,0.0
T3_S9_lag_8,0.0
T3_S9_lag_9,0.0
T3_S9_lag_10,0.0
T3_S9_lag_11,0.0
T3_S9_lag_12,0.0
T3_S9_lag_13,0.0
T3_S9_lag_14,0.0
T3_S9_lag_15,0.0
T3_S9_lag_16,0.0
T3_S9_lag_17,0.0
T3_S9_lag_18,0.0
T3_S9_lag_19,0.0
T3_S9_lag_20,0.0
T3_S9_lag_21,0.0
T3_S9_lag_22,0.0
T3_S9_lag_23,0.0
T3_S9_lag_24,0.0
T4_S0_lag_1,0.0
T4_S0_lag_2,0.0
T4_S0_lag_3,0.0
T4_S0_lag_4,0.0
T4_S0_lag_5,0.0
T4_S0_lag_6,0.0
T4_S0_lag_7,0.0
T4_S0_lag_8,0.0
T4_S0_lag_9,0.0
T4_S0_lag_10,0.0
T4_S0_lag_11,0.0
T4_S0_lag_12,0.0
T4_S0_lag_13,0.0
T4_S0_lag_14,0.0
T4_S0_lag_15,0.0
T4_S0_lag_16,0.0
T5_S74_rolling_mean_24,0.0
T4_S0_lag_18,0.0
T4_S0_lag_19,0.0
T4_S0_lag_20,0.0
T4_S0_lag_21,0.0
T4_S0_lag_22,0.0
T4_S0_lag_23,0.0
T4_S0_lag_24,0.0
T4_S1_lag_1,0.0
T4_S1_lag_2,0.0
T4_S1_lag_3,0.0
T4_S1_lag_4,0.0
T4_S1_lag_5,0.0
T4_S1_lag_6,0.0
T4_S1_lag_7,0.0
T4_S1_lag_8,0.0
T4_S1_lag_9,0.0
T4_S1_lag_10,0.0
T4_S1_lag_11,0.0
T4_S1_lag_12,0.0
T4_S1_lag_13,0.0
T4_S1_lag_14,0.0
T5_S72_rolling_std_6,0.0
T4_S1_lag_16,0.0
T4_S1_lag_17,0.0
T4_S1_lag_18,0.0
T4_S1_lag_19,0.0
T5_S72_rolling_mean_24,0.0
T4_S1_lag_21,0.0
T4_S1_lag_22,0.0
T4_S1_lag_23,0.0
T4_S1_lag_24,0.0
T5_S73_rolling_mean_6,0.0
T4_S10_lag_2,0.0
T4_S10_lag_3,0.0
T4_S10_lag_4,0.0
T4_S10_lag_5,0.0
T4_S10_lag_6,0.0
T4_S10_lag_7,0.0
T4_S10_lag_8,0.0
T4_S10_lag_9,0.0
T4_S10_lag_10,0.0
T4_S10_lag_11,0.0
T5_S73_rolling_std_6,0.0
T4_S10_lag_13,0.0
T4_S10_lag_14,0.0
T4_S10_lag_15,0.0
T5_S73_rolling_mean_24,0.0
T4_S10_lag_17,0.0
T4_S10_lag_18,0.0
T4_S10_lag_19,0.0
T4_S10_lag_20,0.0
T4_S10_lag_21,0.0
T4_S10_lag_22,0.0
T4_S10_lag_23,0.0
T4_S10_lag_24,0.0
T4_S100_lag_1,0.0
T4_S100_lag_2,0.0
T4_S100_lag_3,0.0
T4_S100_lag_4,0.0
T4_S100_lag_5,0.0
T4_S100_lag_6,0.0
T4_S100_lag_7,0.0
T4_S100_lag_8,0.0
T4_S100_lag_9,0.0
T4_S100_lag_10,0.0
T4_S100_lag_11,0.0
T4_S100_lag_12,0.0
T4_S100_lag_13,0.0
