feature,importance_shap
T2_S21_lag_33,6.5384396e-05
T0_S56_lag_74,6.53819e-05
T3_S22_lag_33,6.538158e-05
T0_S1_lag_69,6.5374676e-05
T4_S115_lag_134,6.537058e-05
T1_S2_lag_161,6.536809e-05
T3_S7_lag_145,6.53663e-05
T5_S21_lag_100,6.5363485e-05
T2_S10_lag_153,6.536237e-05
T3_S17_lag_82,6.536006e-05
T0_S48_lag_129,6.535656e-05
T5_S42_lag_56,6.5338805e-05
T0_S67_lag_129,6.533652e-05
T3_S58_lag_81,6.532709e-05
T3_S52_lag_140,6.531726e-05
T1_S72_lag_73,6.530834e-05
T4_S68_lag_72,6.529645e-05
T4_S96_lag_65,6.529565e-05
T0_S57_lag_62,6.527791e-05
T4_S139_lag_48,6.526263e-05
T1_S61_lag_99,6.523853e-05
T4_S133_lag_67,6.5238404e-05
T5_S22_lag_15,6.522467e-05
T2_S31_lag_100,6.522286e-05
T4_S135_lag_52,6.5207976e-05
T4_S24_lag_141,6.520727e-05
T3_S38_lag_17,6.52043e-05
T3_S17_lag_10,6.5188004e-05
T1_S14_lag_77,6.517976e-05
T4_S15_lag_3,6.517946e-05
T2_S27_lag_165,6.517493e-05
T4_S113_lag_96,6.516419e-05
T3_S61_lag_67,6.514708e-05
T0_S46_lag_162,6.512729e-05
T2_S42_lag_114,6.512481e-05
T3_S46_lag_12,6.511524e-05
T4_S102_lag_101,6.5112996e-05
T4_S132_lag_76,6.511286e-05
T5_S63_lag_123,6.5111824e-05
T4_S27_lag_86,6.5104e-05
T5_S49_lag_40,6.508253e-05
T3_S28_lag_18,6.507084e-05
T4_S95_lag_152,6.506895e-05
T2_S51_lag_34,6.505329e-05
T0_S79_lag_147,6.5042426e-05
T2_S26_lag_160,6.504083e-05
T2_S35_lag_97,6.503635e-05
T0_S31_lag_143,6.502719e-05
T4_S131_lag_134,6.502664e-05
T5_S1_lag_30,6.502242e-05
T1_S62_lag_72,6.50206e-05
T1_S11_lag_146,6.502049e-05
T3_S27_lag_44,6.500947e-05
T0_S17_lag_22,6.499463e-05
T2_S49_lag_146,6.4993445e-05
T2_S26_lag_89,6.4989355e-05
T2_S6_lag_139,6.4989275e-05
T0_S14_lag_92,6.498657e-05
T4_S81_lag_156,6.49855e-05
T1_S7_lag_59,6.498354e-05
T4_S87_lag_85,6.497969e-05
T0_S11_lag_51,6.4976695e-05
T1_S2_lag_151,6.4970256e-05
T4_S77_lag_91,6.496651e-05
T2_S35_lag_141,6.495875e-05
T5_S57_lag_113,6.495609e-05
T0_S67_lag_27,6.4952124e-05
T0_S78_lag_158,6.494244e-05
T3_S45_lag_24,6.491691e-05
T1_S41_lag_63,6.490721e-05
T3_S53_lag_131,6.490492e-05
T4_S65_lag_53,6.4902095e-05
T4_S22_lag_154,6.490096e-05
T1_S69_lag_167,6.489582e-05
T4_S84_lag_99,6.4890715e-05
T1_S10_lag_99,6.4886335e-05
T4_S139_lag_131,6.488579e-05
T0_S9_lag_164,6.4879554e-05
T1_S67_lag_114,6.487694e-05
T4_S73_lag_24,6.486161e-05
T5_S22_lag_55,6.4848144e-05
T5_S58_lag_126,6.483244e-05
T3_S20_lag_76,6.483162e-05
T5_S30_lag_60,6.4816835e-05
T0_S41_lag_167,6.481571e-05
T2_S36_lag_26,6.4809654e-05
T1_S23_lag_101,6.478524e-05
T3_S22_lag_106,6.4758555e-05
T0_S32_lag_149,6.475804e-05
T4_S64_lag_46,6.475753e-05
T1_S50_lag_29,6.475266e-05
T5_S21_lag_133,6.475012e-05
T4_S124_lag_75,6.47265e-05
T2_S7_lag_69,6.4715765e-05
T1_S41_lag_3,6.471447e-05
T2_S54_lag_106,6.4708736e-05
T5_S57_lag_78,6.470291e-05
T0_S7_lag_144,6.469459e-05
T1_S31_lag_49,6.469199e-05
T4_S89_lag_122,6.468238e-05
T0_S81_lag_147,6.468225e-05
T3_S1_lag_110,6.467804e-05
T2_S29_lag_51,6.4676045e-05
T5_S26_lag_93,6.4674685e-05
T0_S2_lag_71,6.467341e-05
T4_S0_lag_106,6.4672444e-05
T2_S9_lag_91,6.466994e-05
T4_S56_lag_69,6.466532e-05
T2_S8_lag_72,6.466388e-05
T4_S24_lag_94,6.465885e-05
T4_S71_lag_126,6.4652995e-05
T4_S62_lag_36,6.464881e-05
T4_S121_lag_165,6.464575e-05
T5_S75_lag_55,6.464569e-05
T3_S67_lag_145,6.46216e-05
T4_S77_lag_92,6.4620894e-05
T0_S13_lag_63,6.461872e-05
T4_S5_lag_78,6.459761e-05
T5_S31_lag_71,6.458752e-05
T4_S0_lag_152,6.457967e-05
T5_S10_lag_145,6.4545144e-05
T3_S27_lag_22,6.454248e-05
T1_S30_lag_81,6.451129e-05
T3_S82_lag_23,6.4500855e-05
T0_S35_lag_150,6.450002e-05
T0_S23_lag_44,6.449881e-05
T3_S40_lag_122,6.449413e-05
T1_S55_lag_44,6.4493586e-05
T1_S29_lag_127,6.447488e-05
T5_S25_lag_99,6.445154e-05
T5_S8_lag_70,6.444168e-05
T5_S30_lag_117,6.443866e-05
T4_S112_lag_96,6.442943e-05
T3_S10_lag_112,6.4419684e-05
T4_S129_lag_90,6.441923e-05
T4_S6_lag_108,6.440164e-05
T4_S114_lag_136,6.438797e-05
T3_S17_lag_59,6.4372485e-05
T1_S44_lag_162,6.437107e-05
T4_S82_lag_72,6.436305e-05
T4_S134_lag_20,6.4358595e-05
T2_S35_lag_147,6.4354994e-05
T5_S59_lag_73,6.435141e-05
T4_S72_lag_32,6.43504e-05
T4_S135_lag_45,6.434933e-05
T4_S47_lag_14,6.434618e-05
T1_S5_lag_164,6.434197e-05
T4_S88_lag_10,6.433401e-05
T0_S27_lag_65,6.4298845e-05
T2_S11_lag_153,6.4278436e-05
T1_S1_lag_25,6.427664e-05
T0_S30_lag_48,6.427468e-05
T3_S31_lag_156,6.427159e-05
T5_S5_lag_165,6.426106e-05
T5_S17_lag_157,6.425966e-05
T4_S76_lag_133,6.4231805e-05
T4_S38_lag_31,6.423129e-05
T3_S64_lag_153,6.4212676e-05
T4_S45_lag_63,6.421252e-05
T2_S16_lag_4,6.4209366e-05
T0_S6_lag_116,6.4202075e-05
T4_S8_lag_112,6.4198626e-05
T4_S126_lag_54,6.419676e-05
T0_S11_lag_161,6.419318e-05
T2_S23_lag_159,6.418522e-05
T2_S35_lag_94,6.416807e-05
T1_S22_lag_49,6.415879e-05
T5_S7_lag_128,6.414093e-05
T4_S86_lag_89,6.413567e-05
T2_S36_lag_111,6.412502e-05
T2_S48_lag_74,6.411683e-05
T5_S43_lag_134,6.4116626e-05
T1_S12_lag_126,6.411128e-05
T3_S45_lag_138,6.410625e-05
T3_S29_lag_23,6.4099484e-05
T3_S36_lag_138,6.409774e-05
T0_S61_lag_39,6.4097476e-05
T4_S74_lag_9,6.409308e-05
T3_S81_lag_143,6.409004e-05
T0_S4_lag_131,6.4072476e-05
T3_S9_lag_17,6.407201e-05
T2_S0_lag_26,6.407196e-05
T0_S36_lag_92,6.4067965e-05
T0_S34_lag_109,6.4062544e-05
T1_S5_lag_140,6.404297e-05
T3_S82_lag_9,6.4036816e-05
T2_S29_lag_77,6.40208e-05
T1_S69_lag_55,6.402004e-05
T2_S12_lag_90,6.40053e-05
T4_S10_lag_42,6.3996595e-05
T3_S44_lag_128,6.398948e-05
T5_S41_lag_158,6.3989224e-05
T3_S46_lag_104,6.39652e-05
T2_S44_lag_123,6.396491e-05
T4_S117_lag_159,6.395886e-05
T1_S0_lag_97,6.395776e-05
T0_S15_lag_112,6.395126e-05
T2_S45_lag_28,6.3941e-05
T4_S11_lag_16,6.393983e-05
T3_S58_lag_103,6.393296e-05
T3_S20_lag_64,6.3927655e-05
T3_S52_lag_129,6.3926855e-05
T4_S14_lag_145,6.391395e-05
T5_S14_lag_153,6.39116e-05
T5_S10_lag_67,6.3908825e-05
T0_S54_lag_108,6.390678e-05
T5_S60_lag_105,6.389827e-05
T3_S53_lag_116,6.388343e-05
T1_S8_lag_38,6.3882566e-05
T4_S26_lag_54,6.3868734e-05
T0_S69_lag_36,6.385693e-05
T1_S77_lag_73,6.384404e-05
T2_S55_lag_143,6.383637e-05
T4_S90_lag_58,6.381783e-05
T2_S19_lag_24,6.3814485e-05
T0_S48_lag_69,6.380677e-05
T0_S33_lag_25,6.3789485e-05
T4_S94_lag_43,6.378769e-05
T0_S42_lag_34,6.378307e-05
T3_S6_lag_65,6.3772546e-05
T4_S7_lag_96,6.376568e-05
T0_S12_lag_80,6.376448e-05
T4_S129_lag_41,6.376143e-05
T1_S53_lag_89,6.3760206e-05
T2_S44_lag_86,6.3756685e-05
T3_S11_lag_44,6.3743435e-05
T1_S4_lag_100,6.374335e-05
T3_S44_lag_102,6.373994e-05
T4_S93_lag_60,6.373792e-05
T2_S28_lag_96,6.372707e-05
T1_S17_lag_46,6.3724205e-05
T0_S51_lag_153,6.371482e-05
T0_S42_lag_165,6.371444e-05
T4_S43_lag_7,6.371371e-05
T4_S134_lag_52,6.370935e-05
T3_S50_lag_165,6.370768e-05
T4_S79_lag_97,6.3703505e-05
T5_S53_lag_93,6.370136e-05
T3_S62_lag_40,6.370005e-05
T5_S31_lag_131,6.3697444e-05
T3_S31_lag_101,6.368537e-05
T0_S12_lag_97,6.366112e-05
T1_S4_lag_164,6.365214e-05
T4_S48_lag_79,6.364898e-05
T3_S81_lag_115,6.3644555e-05
T0_S45_lag_42,6.364142e-05
T4_S131_lag_13,6.3638196e-05
T0_S70_lag_15,6.363161e-05
T0_S9_lag_49,6.361162e-05
T0_S9_lag_13,6.360943e-05
T4_S124_lag_24,6.360464e-05
T3_S68_lag_22,6.3602456e-05
T0_S52_lag_21,6.359788e-05
T5_S74_lag_122,6.35975e-05
T4_S49_lag_49,6.356992e-05
T4_S104_lag_8,6.355593e-05
T3_S30_lag_38,6.355093e-05
T4_S6_lag_139,6.354335e-05
T1_S62_lag_135,6.3541156e-05
T4_S14_lag_96,6.3539024e-05
T4_S54_lag_86,6.353167e-05
T3_S9_lag_141,6.352664e-05
T2_S17_lag_136,6.3522624e-05
T3_S67_lag_101,6.351868e-05
T4_S110_lag_73,6.35165e-05
T5_S59_lag_130,6.351304e-05
T1_S56_lag_131,6.351071e-05
T4_S59_lag_48,6.350382e-05
T0_S12_lag_50,6.3485146e-05
T4_S67_lag_149,6.347358e-05
T0_S7_lag_64,6.347346e-05
T4_S75_lag_56,6.346943e-05
T0_S10_lag_86,6.3463434e-05
T4_S7_lag_142,6.346237e-05
T1_S74_lag_164,6.344698e-05
T5_S22_lag_107,6.344651e-05
T3_S18_lag_127,6.343681e-05
T5_S53_lag_73,6.343269e-05
T0_S54_lag_149,6.3415864e-05
T5_S24_lag_69,6.341296e-05
T4_S118_lag_12,6.340006e-05
T1_S68_lag_46,6.3392145e-05
T1_S7_lag_108,6.3381616e-05
T4_S84_lag_130,6.337499e-05
T3_S64_lag_82,6.336933e-05
T4_S58_lag_102,6.336381e-05
T0_S63_lag_35,6.3347085e-05
T4_S81_lag_85,6.334005e-05
T5_S55_lag_22,6.333049e-05
T0_S41_lag_29,6.332931e-05
T4_S81_lag_105,6.332371e-05
T0_S41_lag_134,6.3317966e-05
T3_S74_lag_65,6.3314976e-05
T1_S13_lag_64,6.33054e-05
T0_S60_lag_139,6.329864e-05
T1_S63_lag_26,6.329777e-05
T3_S30_lag_107,6.329633e-05
T0_S11_lag_19,6.329342e-05
T2_S29_lag_91,6.3290296e-05
T5_S30_lag_86,6.329002e-05
T1_S55_lag_126,6.3288215e-05
T4_S46_lag_46,6.328089e-05
T0_S70_lag_109,6.3275984e-05
T0_S45_lag_116,6.3261876e-05
T0_S13_lag_110,6.3240484e-05
T4_S45_lag_60,6.32396e-05
T4_S45_lag_62,6.32354e-05
T4_S34_lag_67,6.321985e-05
T2_S4_lag_131,6.3216365e-05
T1_S62_lag_75,6.3213185e-05
T3_S31_lag_46,6.321317e-05
T2_S34_lag_93,6.321114e-05
T2_S24_lag_12,6.319521e-05
T1_S35_lag_78,6.3189975e-05
T1_S24_lag_74,6.317783e-05
T4_S62_lag_123,6.317747e-05
T0_S15_lag_68,6.317468e-05
T3_S11_lag_123,6.317238e-05
T2_S31_lag_77,6.316175e-05
T1_S45_lag_66,6.315901e-05
T4_S97_lag_78,6.3152766e-05
T2_S47_lag_108,6.314355e-05
T0_S43_lag_61,6.313549e-05
T0_S68_lag_134,6.313461e-05
T5_S5_lag_136,6.311138e-05
T4_S77_lag_22,6.310967e-05
T1_S67_lag_80,6.309689e-05
T0_S53_lag_107,6.309521e-05
T5_S8_lag_165,6.3089035e-05
T4_S138_lag_140,6.308629e-05
T4_S38_lag_163,6.3062995e-05
T2_S56_lag_94,6.306211e-05
T5_S5_lag_4,6.305737e-05
T5_S39_lag_47,6.304535e-05
T4_S43_lag_84,6.303477e-05
T0_S2_lag_15,6.3028e-05
T1_S67_lag_33,6.302084e-05
T1_S39_lag_160,6.301703e-05
T3_S50_lag_44,6.301378e-05
T4_S109_lag_92,6.30136e-05
T1_S12_lag_17,6.300885e-05
T4_S108_lag_73,6.2997155e-05
T5_S51_lag_154,6.299205e-05
T0_S22_lag_73,6.299084e-05
T4_S108_lag_75,6.298804e-05
T0_S16_lag_75,6.297961e-05
T4_S12_lag_62,6.296042e-05
T0_S27_lag_66,6.2959836e-05
T1_S73_lag_59,6.295264e-05
T5_S46_lag_63,6.293746e-05
T2_S26_lag_93,6.29239e-05
T0_S41_lag_15,6.2922685e-05
T3_S47_lag_87,6.291593e-05
T4_S74_lag_58,6.2912484e-05
T4_S69_lag_59,6.2908395e-05
T1_S1_lag_28,6.290381e-05
T4_S50_lag_104,6.289627e-05
T0_S36_lag_87,6.288906e-05
T0_S69_lag_127,6.287818e-05
T5_S52_lag_77,6.2864354e-05
T5_S41_lag_59,6.2855695e-05
T4_S101_lag_28,6.2851075e-05
T4_S64_lag_132,6.284944e-05
T2_S54_lag_144,6.284563e-05
T5_S62_lag_153,6.284453e-05
T4_S65_lag_123,6.284173e-05
T5_S42_lag_127,6.2827436e-05
T2_S39_lag_13,6.282699e-05
T4_S55_lag_84,6.282004e-05
T1_S25_lag_20,6.281663e-05
T2_S4_lag_149,6.281237e-05
T3_S5_lag_84,6.2805455e-05
T0_S74_lag_143,6.280381e-05
T0_S17_lag_95,6.278681e-05
T4_S72_lag_98,6.278385e-05
T5_S24_lag_105,6.277541e-05
T0_S36_lag_65,6.277416e-05
T1_S62_lag_129,6.277347e-05
T1_S14_lag_95,6.2772706e-05
T3_S9_lag_110,6.2772444e-05
T2_S20_lag_62,6.277236e-05
T4_S100_lag_108,6.2771505e-05
T2_S47_lag_26,6.27659e-05
T3_S0_lag_33,6.276318e-05
T0_S14_lag_78,6.2762236e-05
T0_S19_lag_142,6.275461e-05
T2_S12_lag_49,6.274538e-05
T4_S138_lag_63,6.27205e-05
T5_S57_lag_160,6.271606e-05
T1_S44_lag_100,6.2700434e-05
T0_S4_lag_127,6.2694395e-05
T0_S20_lag_92,6.268712e-05
T4_S26_lag_118,6.268606e-05
T3_S60_lag_31,6.268578e-05
T4_S18_lag_81,6.268426e-05
T3_S18_lag_163,6.2680905e-05
T0_S67_lag_122,6.266444e-05
T1_S66_lag_166,6.265841e-05
T0_S33_lag_128,6.265766e-05
T1_S2_lag_141,6.263924e-05
T5_S65_lag_93,6.263275e-05
T0_S25_lag_146,6.262846e-05
T4_S2_lag_112,6.262357e-05
T3_S28_lag_30,6.262087e-05
T5_S63_lag_100,6.259902e-05
T1_S8_lag_63,6.2562925e-05
T2_S28_lag_95,6.255846e-05
T5_S33_lag_78,6.255512e-05
T4_S73_lag_71,6.2548475e-05
T3_S81_lag_24,6.253337e-05
T2_S4_lag_19,6.251914e-05
T5_S69_lag_45,6.251901e-05
T5_S53_lag_161,6.250702e-05
T4_S57_lag_167,6.250185e-05
T1_S64_lag_46,6.250169e-05
T5_S74_lag_124,6.2500665e-05
T4_S89_lag_91,6.2499006e-05
T4_S128_lag_60,6.24953e-05
T3_S15_lag_74,6.24912e-05
T4_S21_lag_25,6.24824e-05
T4_S124_lag_133,6.246713e-05
T4_S92_lag_166,6.2454645e-05
T3_S45_lag_156,6.244588e-05
T0_S55_lag_164,6.244132e-05
T5_S72_lag_57,6.243819e-05
T3_S37_lag_108,6.243337e-05
T4_S109_lag_73,6.2430634e-05
T4_S102_lag_5,6.2427316e-05
T3_S42_lag_107,6.24104e-05
T0_S30_lag_63,6.240808e-05
T5_S79_rolling_mean_6,6.240324e-05
T5_S53_lag_99,6.2401596e-05
T1_S51_lag_69,6.239543e-05
T3_S82_lag_50,6.2381914e-05
T3_S1_lag_149,6.237506e-05
T4_S137_lag_74,6.2374515e-05
T4_S104_lag_153,6.236817e-05
T1_S54_lag_58,6.236507e-05
T0_S22_lag_139,6.2358675e-05
T0_S63_lag_120,6.235829e-05
T2_S20_lag_131,6.235455e-05
T1_S49_lag_148,6.2343475e-05
T0_S45_lag_48,6.232153e-05
T2_S33_lag_62,6.231174e-05
T4_S103_lag_42,6.230901e-05
T4_S78_lag_50,6.230712e-05
T4_S93_lag_109,6.228618e-05
T2_S41_lag_148,6.2262814e-05
T4_S138_lag_46,6.2258165e-05
T4_S101_lag_80,6.225665e-05
T4_S83_lag_62,6.2251966e-05
T1_S70_lag_123,6.223596e-05
T1_S71_lag_89,6.223141e-05
T2_S23_lag_69,6.222871e-05
T4_S69_lag_11,6.2220526e-05
T1_S1_lag_134,6.2205116e-05
T4_S88_lag_83,6.2199935e-05
T5_S46_lag_13,6.2188934e-05
T4_S132_lag_55,6.218396e-05
T5_S56_lag_152,6.218259e-05
T4_S37_lag_138,6.217692e-05
T4_S94_lag_107,6.217588e-05
T5_S68_lag_114,6.217315e-05
T3_S9_lag_139,6.216738e-05
T3_S43_lag_70,6.216591e-05
T5_S24_lag_82,6.216388e-05
T1_S71_lag_164,6.216244e-05
T2_S62_lag_125,6.216193e-05
T0_S74_rolling_mean_6,6.2150146e-05
T1_S1_lag_63,6.213624e-05
T0_S41_lag_129,6.2134895e-05
T4_S7_lag_117,6.211131e-05
T5_S77_lag_50,6.2110616e-05
T1_S40_lag_131,6.209659e-05
T0_S66_lag_3,6.209149e-05
T4_S112_lag_137,6.208246e-05
T4_S77_lag_162,6.208111e-05
T0_S69_lag_56,6.206065e-05
T4_S35_lag_39,6.205924e-05
T5_S38_lag_54,6.205664e-05
T4_S123_lag_58,6.2053856e-05
T5_S21_lag_50,6.203582e-05
T4_S51_lag_109,6.202541e-05
T0_S38_lag_129,6.2019106e-05
T4_S26_lag_6,6.2015526e-05
T0_S34_lag_63,6.200858e-05
T0_S66_lag_99,6.200511e-05
T3_S60_lag_83,6.200235e-05
T3_S10_lag_71,6.200232e-05
T2_S20_lag_10,6.200146e-05
T4_S82_lag_100,6.199697e-05
T2_S62_lag_62,6.199483e-05
T3_S73_lag_139,6.198893e-05
T3_S60_lag_36,6.198657e-05
T5_S41_lag_116,6.1975625e-05
T2_S34_lag_54,6.1970626e-05
T4_S9_lag_115,6.1960614e-05
T3_S72_lag_17,6.1945764e-05
T3_S32_lag_129,6.1941624e-05
T4_S101_lag_133,6.1941515e-05
T4_S33_lag_161,6.190637e-05
T0_S13_lag_89,6.190396e-05
T4_S15_lag_61,6.190149e-05
T0_S65_lag_167,6.187323e-05
T0_S75_lag_86,6.1861516e-05
T3_S48_lag_83,6.1854196e-05
T4_S75_lag_84,6.185279e-05
T5_S44_lag_86,6.184485e-05
T4_S16_lag_104,6.184461e-05
T5_S65_lag_102,6.183948e-05
T0_S61_lag_87,6.18314e-05
T0_S49_lag_102,6.1828934e-05
T3_S81_lag_122,6.1820574e-05
T4_S26_lag_22,6.1815095e-05
T0_S74_lag_103,6.181219e-05
T4_S76_lag_66,6.177549e-05
T0_S29_lag_65,6.1752464e-05
T4_S138_lag_136,6.174834e-05
T2_S26_lag_47,6.173871e-05
T0_S34_lag_153,6.17336e-05
T3_S80_lag_11,6.170939e-05
T4_S32_lag_53,6.16936e-05
T0_S54_lag_16,6.168926e-05
T5_S12_lag_73,6.168812e-05
T4_S29_rolling_std_6,6.168733e-05
T4_S137_lag_56,6.168483e-05
T0_S75_lag_17,6.1674946e-05
T4_S112_lag_133,6.166401e-05
T4_S52_lag_165,6.165377e-05
T3_S0_lag_24,6.164926e-05
T5_S72_lag_79,6.164711e-05
T3_S56_lag_160,6.1638064e-05
T2_S22_lag_128,6.163676e-05
T2_S34_lag_31,6.163368e-05
T1_S31_lag_122,6.163069e-05
T1_S45_lag_19,6.162628e-05
T0_S66_lag_72,6.1620696e-05
T2_S38_lag_75,6.162042e-05
T0_S81_lag_2,6.1619365e-05
T4_S17_lag_101,6.161793e-05
T4_S2_lag_159,6.1614366e-05
T3_S32_lag_36,6.160248e-05
T4_S23_lag_13,6.16023e-05
T2_S45_lag_132,6.159706e-05
T0_S49_lag_120,6.157513e-05
T2_S21_lag_151,6.156414e-05
T0_S15_lag_166,6.1558196e-05
T2_S59_lag_4,6.1552106e-05
T3_S58_lag_114,6.154938e-05
T0_S10_lag_25,6.154407e-05
T4_S66_lag_144,6.1542196e-05
T2_S22_lag_137,6.152556e-05
T0_S50_lag_64,6.1518236e-05
T3_S8_lag_157,6.150903e-05
T0_S5_lag_61,6.150755e-05
T4_S89_lag_87,6.1497216e-05
T2_S0_lag_50,6.148357e-05
T4_S88_lag_102,6.14796e-05
T3_S36_lag_130,6.146772e-05
T1_S18_lag_23,6.1455816e-05
T0_S9_lag_39,6.145395e-05
T0_S36_lag_41,6.1437604e-05
T5_S65_lag_22,6.1409795e-05
T0_S81_lag_119,6.1405386e-05
T1_S22_lag_18,6.139788e-05
T1_S2_lag_80,6.1397404e-05
T3_S57_lag_78,6.139218e-05
T1_S70_lag_61,6.138951e-05
T2_S12_lag_67,6.138472e-05
T4_S40_lag_72,6.138078e-05
T2_S5_lag_142,6.136978e-05
T2_S15_lag_106,6.136833e-05
T1_S41_lag_109,6.1367056e-05
T4_S47_lag_31,6.136569e-05
T1_S4_lag_5,6.136145e-05
T4_S20_lag_141,6.135844e-05
T4_S7_lag_167,6.135586e-05
T4_S42_lag_48,6.135386e-05
T0_S45_lag_64,6.135113e-05
T3_S73_lag_135,6.134717e-05
T0_S2_lag_98,6.134427e-05
T1_S39_lag_44,6.134149e-05
T3_S1_lag_167,6.13359e-05
T4_S72_lag_119,6.13338e-05
T0_S23_lag_55,6.131928e-05
T4_S114_lag_113,6.1317965e-05
T4_S11_lag_162,6.131698e-05
T0_S69_lag_111,6.131262e-05
T4_S115_lag_165,6.126664e-05
T4_S137_lag_159,6.126649e-05
T0_S45_lag_99,6.125966e-05
T3_S14_lag_41,6.125824e-05
T1_S1_lag_165,6.125177e-05
T4_S52_lag_132,6.123844e-05
T5_S39_lag_38,6.121242e-05
T0_S69_lag_77,6.120272e-05
T0_S32_lag_161,6.118321e-05
T3_S41_lag_109,6.117862e-05
T4_S94_lag_68,6.1171835e-05
T1_S29_lag_59,6.116628e-05
T1_S18_lag_137,6.116619e-05
T5_S28_lag_69,6.1159684e-05
T1_S54_lag_130,6.11226e-05
T2_S12_lag_52,6.111634e-05
T4_S127_lag_137,6.111316e-05
T4_S84_lag_58,6.111282e-05
T5_S43_lag_159,6.111161e-05
T0_S8_lag_86,6.110139e-05
T0_S38_lag_63,6.109054e-05
T1_S44_lag_46,6.108836e-05
T5_S38_lag_38,6.108369e-05
T4_S64_lag_114,6.108242e-05
T4_S84_lag_103,6.107514e-05
T2_S39_lag_143,6.1066436e-05
T0_S19_lag_3,6.10635e-05
T2_S19_lag_47,6.1046725e-05
T5_S75_lag_3,6.104665e-05
T4_S105_lag_68,6.104472e-05
T3_S28_lag_115,6.1043385e-05
T3_S46_lag_11,6.104142e-05
T3_S64_lag_163,6.1038205e-05
T3_S67_lag_50,6.102943e-05
T4_S21_lag_64,6.1018298e-05
T3_S72_lag_15,6.101623e-05
T5_S77_lag_110,6.101206e-05
T3_S12_lag_25,6.100923e-05
T4_S118_lag_82,6.1005452e-05
T0_S18_lag_147,6.1004714e-05
T2_S14_lag_55,6.0991286e-05
T3_S64_lag_33,6.0988335e-05
T4_S114_lag_46,6.0969665e-05
T0_S70_lag_21,6.094994e-05
T3_S49_lag_105,6.0938437e-05
T3_S48_lag_63,6.093272e-05
T3_S44_lag_126,6.0930073e-05
T3_S49_lag_22,6.0928054e-05
T3_S23_lag_57,6.0911618e-05
T5_S34_lag_43,6.0892933e-05
T3_S55_lag_136,6.0892067e-05
T3_S60_lag_155,6.0885202e-05
T1_S32_lag_163,6.088348e-05
T0_S68_lag_119,6.088255e-05
T1_S44_lag_94,6.0861443e-05
T4_S68_lag_35,6.0838767e-05
T4_S130_lag_56,6.0819984e-05
T0_S21_lag_77,6.081104e-05
T2_S38_lag_30,6.080788e-05
T2_S22_lag_152,6.0805785e-05
T0_S46_lag_151,6.0796872e-05
T3_S33_lag_118,6.0796294e-05
T0_S26_lag_132,6.0789585e-05
T3_S51_lag_35,6.07835e-05
T3_S61_lag_144,6.077749e-05
T0_S2_lag_67,6.0765575e-05
T2_S7_lag_67,6.075982e-05
T3_S67_lag_13,6.0756473e-05
T0_S28_lag_123,6.075125e-05
T1_S24_lag_26,6.0740702e-05
T0_S76_lag_47,6.0736867e-05
T0_S15_lag_143,6.0729446e-05
T4_S93_lag_62,6.0724942e-05
T5_S58_lag_35,6.0721093e-05
T4_S122_lag_139,6.072022e-05
T4_S13_lag_142,6.069935e-05
T0_S79_lag_132,6.0686132e-05
T1_S23_lag_15,6.0681006e-05
T5_S47_lag_122,6.067205e-05
T4_S7_lag_52,6.067054e-05
T1_S41_lag_98,6.066379e-05
T5_S75_lag_125,6.0652146e-05
T4_S20_lag_65,6.0647686e-05
T2_S20_lag_6,6.0644372e-05
T0_S71_lag_117,6.0625753e-05
T1_S30_lag_117,6.062339e-05
T4_S5_lag_154,6.0617767e-05
T2_S15_lag_59,6.061722e-05
T5_S71_lag_44,6.0614275e-05
T4_S0_lag_29,6.06024e-05
T2_S11_lag_73,6.0591465e-05
T5_S68_lag_140,6.058509e-05
T3_S29_lag_9,6.0580736e-05
T4_S62_lag_61,6.0573406e-05
T3_S17_lag_165,6.0552215e-05
T0_S20_lag_119,6.0551014e-05
T3_S40_lag_167,6.054495e-05
T4_S14_lag_60,6.0532067e-05
T4_S36_lag_67,6.0525796e-05
T0_S22_lag_75,6.051712e-05
T3_S41_lag_155,6.0510945e-05
T3_S78_lag_26,6.0508326e-05
T0_S52_lag_84,6.0493996e-05
T2_S32_lag_18,6.0492228e-05
T3_S76_lag_38,6.0489496e-05
T1_S6_lag_119,6.0487062e-05
T5_S65_lag_157,6.0470386e-05
T0_S31_lag_160,6.0468094e-05
T4_S126_lag_44,6.0451006e-05
T3_S42_lag_39,6.0448096e-05
T1_S29_lag_122,6.0427148e-05
T5_S42_lag_32,6.0422906e-05
T5_S70_lag_69,6.0418373e-05
T1_S12_lag_83,6.041655e-05
T0_S4_lag_85,6.0413055e-05
T5_S49_lag_86,6.040948e-05
T5_S12_lag_111,6.040754e-05
T0_S23_lag_31,6.0398044e-05
T1_S33_lag_28,6.039486e-05
T4_S34_lag_84,6.0391772e-05
T2_S42_lag_30,6.039052e-05
T4_S90_lag_14,6.0390095e-05
T4_S79_lag_166,6.038621e-05
T4_S123_lag_46,6.0384642e-05
T3_S52_lag_82,6.0376635e-05
T4_S111_lag_37,6.0365415e-05
T1_S50_lag_71,6.0363174e-05
T1_S45_lag_157,6.0362574e-05
T5_S23_lag_164,6.0362505e-05
T0_S67_lag_49,6.0355094e-05
T2_S59_lag_23,6.035359e-05
T3_S37_lag_60,6.034951e-05
T4_S6_lag_117,6.034235e-05
T0_S32_lag_146,6.033426e-05
T4_S50_lag_39,6.0318554e-05
