hierarchical_cluster_id,temporal_id,spatial_id,size,pct,center_lat,center_lon,spread_km,peak_hour,avg_distance_km,avg_duration_min,avg_fare,lat_min,lat_max,lon_min,lon_max
T1_S64,1.0,64.0,2854.0,0.19026666666666667,40.79454260400399,-73.96944079168543,0.06477335098855842,15.0,1.8874036449085354,9.197477224947441,8.930273300630693,40.79093551635742,40.79769515991211,-73.9755859375,-73.96479797363281
T1_S65,1.0,65.0,1178.0,0.07853333333333333,40.79934960836466,-73.95995791942033,0.15034123752453873,15.0,2.2493633301153855,10.569071873231465,10.021222410865875,40.79444122314453,40.804161071777344,-73.96454620361328,-73.95105743408203
T1_S66,1.0,66.0,2602.0,0.17346666666666666,40.72632088100425,-73.98080539336853,0.17281031501953092,19.0,2.021398923824399,11.287650525236998,9.944850115295926,40.71365737915039,40.73189163208008,-73.98497009277344,-73.9718246459961
T1_S67,1.0,67.0,2570.0,0.17133333333333334,40.738772456840785,-74.0010437278896,0.07112740390772392,16.0,1.6362101169585719,10.299182879377433,8.865175097276264,40.734954833984375,40.74176025390625,-74.0039291381836,-73.99774169921875
T1_S68,1.0,68.0,4055.0,0.2703333333333333,40.784039332040585,-73.97856135244875,0.11907734961623372,15.0,1.8270801465237185,9.826539251952322,9.037731196054255,40.778770446777344,40.78939437866211,-73.98297119140625,-73.97561645507812
T1_S69,1.0,69.0,5188.0,0.34586666666666666,40.72532452117873,-73.99730165315391,0.11456064914519692,15.0,1.961944871559831,11.984917116422514,10.006649961449499,40.72114944458008,40.73023986816406,-74.00212860107422,-73.99308776855469
T1_S70,1.0,70.0,2178.0,0.1452,40.71701761426129,-73.98905563004199,0.3716368287505846,19.0,2.3623370059292945,12.338284358738903,10.965335169880625,40.6992301940918,40.72098159790039,-73.99476623535156,-73.97735595703125
T1_S71,1.0,71.0,3805.0,0.25366666666666665,40.741301239053776,-73.99515774860959,0.07538624906684492,15.0,1.650515111942094,9.980621988611475,8.70341655716163,40.73714828491211,40.74459457397461,-73.99859619140625,-73.99224090576172
T1_S72,1.0,72.0,3900.0,0.26,40.73625349876208,-73.98121877621382,0.11497288625855426,14.0,1.8196128208381244,10.360431623931625,9.251794871794871,40.73193359375,40.74052810668945,-73.98574829101562,-73.9742202758789
T1_S73,1.0,73.0,4332.0,0.2888,40.7310488842641,-73.98575256185629,0.09335761747150743,14.0,1.8025623263528059,10.70259695290859,9.327446906740535,40.72665023803711,40.73551940917969,-73.98941040039062,-73.98150634765625
T1_S74,1.0,74.0,5213.0,0.34753333333333336,40.714019473902944,-74.01177977783858,0.1349700551650883,14.0,2.860305005792759,13.239177696783683,12.195472856320736,40.70933532714844,40.73018264770508,-74.04188537597656,-74.0037612915039
T1_S75,1.0,75.0,5537.0,0.3691333333333333,40.768073060096164,-73.96498813529253,0.11062902907787717,14.0,1.616062850801549,9.053359219794112,8.344952140148095,40.76340103149414,40.7729377746582,-73.96979522705078,-73.96089172363281
T1_S76,1.0,76.0,1489.0,0.09926666666666667,40.790188276343414,-73.96722245072262,0.11352736594097827,15.0,1.9830557419658907,10.0449854488471,9.364002686366689,40.78358459472656,40.79473114013672,-73.97073364257812,-73.95975494384766
T1_S77,1.0,77.0,2808.0,0.1872,40.754691679593165,-73.98207898425241,0.0947731779086537,15.0,1.7727029897548534,10.471741452991454,9.130163817663817,40.750736236572266,40.75886535644531,-73.98431396484375,-73.979248046875
T2_S0,2.0,0.0,6586.0,0.43906666666666666,40.747470301985196,-73.98316240122425,0.09746086398951648,19.0,2.010441845465613,11.441519890677196,9.90513969025205,40.74325942993164,40.75168228149414,-73.98710632324219,-73.97850799560547
T2_S1,2.0,1.0,3098.0,0.20653333333333335,40.739994784183395,-74.00070021735844,0.0716015402787187,19.0,1.9919980633053918,10.646804389928988,9.587798579728858,40.73680114746094,40.74358367919922,-74.00398254394531,-73.99687957763672
T2_S2,2.0,2.0,2496.0,0.1664,40.72140908546937,-74.00898326665927,0.13375364317246594,18.0,2.6978165042938858,12.249425747863247,11.576923076923077,40.717830657958984,40.728660583496094,-74.01525115966797,-74.00556945800781
T2_S3,2.0,3.0,6572.0,0.4381333333333333,40.76066837148266,-73.9855318551229,0.07597565585058458,22.0,2.0213983559678295,11.041605802393992,9.774041387705417,40.757511138916016,40.76486587524414,-73.9888687133789,-73.98275756835938
T2_S4,2.0,4.0,422.0,0.028133333333333333,40.69041561289421,-73.93772334962095,0.9447518980903342,22.0,2.361990518232375,10.669786729857819,10.187203791469194,40.638816833496094,40.71287155151367,-73.95922088623047,-73.8775405883789
T2_S5,2.0,5.0,5012.0,0.33413333333333334,40.776610560162204,-73.96119304209448,0.10690474189720182,17.0,1.7634856357177495,10.740472865123703,9.28072625698324,40.7730598449707,40.78288269042969,-73.96670532226562,-73.95787048339844
T2_S6,2.0,6.0,2514.0,0.1676,40.78429243957228,-73.9492562687767,0.1949594664078505,18.0,2.0539936335904074,10.07163219305224,9.466984884645983,40.779781341552734,40.79425048828125,-73.9527587890625,-73.94084167480469
T2_S7,2.0,7.0,5913.0,0.3942,40.760513646296594,-73.98018141355729,0.09167192336726235,19.0,2.0838745135442873,11.92028581092508,10.21571114493489,40.755611419677734,40.763458251953125,-73.98297119140625,-73.97684478759766
T2_S8,2.0,8.0,7271.0,0.48473333333333335,40.74982249302314,-73.98974917027108,0.07624418142949081,19.0,2.0195406409419316,11.642437995690642,9.987965891899327,40.74578094482422,40.75331115722656,-73.99198913574219,-73.98595428466797
T2_S9,2.0,9.0,2690.0,0.17933333333333334,40.784567527345565,-73.97188568115234,0.13316295620011975,18.0,1.7886319710585707,10.058705080545229,9.05724907063197,40.77876663208008,40.7891845703125,-73.97620391845703,-73.9664535522461
T2_S10,2.0,10.0,2717.0,0.18113333333333334,40.7142254208483,-74.00872443026816,0.10379941554469554,20.0,2.880062567782415,13.25793154214207,12.10875966139124,40.709678649902344,40.71787643432617,-74.01174926757812,-74.00423431396484
T2_S11,2.0,11.0,4988.0,0.33253333333333335,40.76651818903332,-73.95485775510885,0.13406727900530652,18.0,2.1336848441819094,11.191626570435712,10.10344827586207,40.75370407104492,40.77153015136719,-73.95960998535156,-73.94705963134766
T2_S12,2.0,12.0,7781.0,0.5187333333333334,40.761336445854376,-73.9698480611717,0.08978539926760644,18.0,1.984453153994584,11.117827614274088,9.752216938696826,40.7580451965332,40.76530838012695,-73.97296905517578,-73.966064453125
T2_S13,2.0,13.0,4708.0,0.3138666666666667,40.74176482781578,-74.00583996444611,0.10526234459401028,21.0,2.301100253265987,11.920220900594733,10.581669498725573,40.73822021484375,40.746070861816406,-74.04434967041016,-74.00239562988281
T2_S14,2.0,14.0,4506.0,0.3004,40.77006100190252,-73.95980980572995,0.116191283773791,18.0,1.7508277867040631,9.76747669773635,8.845650244118952,40.76469039916992,40.77376174926758,-73.9630126953125,-73.95552825927734
T2_S15,2.0,15.0,3593.0,0.23953333333333332,40.745096545879,-73.99743800132745,0.09990484227907559,20.0,1.8975758421704725,10.179803321272843,9.195379905371556,40.74147415161133,40.74998092651367,-74.00251007080078,-73.9928970336914
T2_S16,2.0,16.0,4633.0,0.3088666666666667,40.73028986350573,-73.98233419377578,0.16953497296621767,22.0,2.1720375572675996,11.126566659471903,10.111914526224908,40.72273254394531,40.73644256591797,-73.98670196533203,-73.9717025756836
T2_S17,2.0,17.0,1104.0,0.0736,40.67676556283149,-73.97523269100466,0.9411293146549887,22.0,2.5607608717839248,11.378985507246378,10.87409420289855,40.63029861450195,40.69606018066406,-74.02215576171875,-73.93975067138672
T2_S18,2.0,18.0,1413.0,0.0942,40.71527097719574,-73.95560935871532,0.48132613493526855,22.0,2.5223779224560605,10.944255720688842,10.659589525831564,40.69405746459961,40.73789978027344,-73.97019958496094,-73.93444061279297
T2_S19,2.0,19.0,3930.0,0.262,40.79360421061819,-73.96933718382857,0.12700702008740372,18.0,1.8574605588922064,9.36254877014419,8.925318066157761,40.788143157958984,40.799556732177734,-73.97576141357422,-73.9620590209961
T2_S20,2.0,20.0,446.0,0.029733333333333334,40.74955070392968,-73.90343812335233,0.8257367807624153,22.0,2.3377802645779244,9.842077727952168,10.77354260089686,40.707698822021484,40.776981353759766,-73.9216079711914,-73.86746978759766
T2_S21,2.0,21.0,1387.0,0.09246666666666667,40.7728835382991,-73.87570053463628,0.5272857700401489,21.0,6.814484496961503,18.301069454458066,21.842105263157894,40.730018615722656,40.775691986083984,-73.89606475830078,-73.86226654052734
T2_S22,2.0,22.0,7082.0,0.47213333333333335,40.755093177271846,-73.98398414273547,0.09937669156481757,20.0,2.0598460877736606,11.276492045561518,9.950727195599699,40.75128173828125,40.75838851928711,-73.98777770996094,-73.97943878173828
T2_S23,2.0,23.0,7409.0,0.49393333333333334,40.76346327145422,-73.97478071355131,0.08014638779910323,20.0,1.9447104866659293,11.51269851981824,9.828249426373329,40.76057052612305,40.76936721801758,-73.97834777832031,-73.97102355957031
T2_S24,2.0,24.0,8557.0,0.5704666666666667,40.7429763956216,-73.98756085755015,0.090262264576082,20.0,1.9966997778513547,11.377459000428498,9.848603482528924,40.73975372314453,40.7470703125,-73.99258422851562,-73.98347473144531
T2_S25,2.0,25.0,1332.0,0.0888,40.69116212369443,-73.98919360988491,0.42302750422452523,22.0,2.8304429440884977,11.679366866866868,11.691066066066066,40.670631408691406,40.70436096191406,-74.01300811767578,-73.97030639648438
T2_S26,2.0,26.0,7830.0,0.522,40.736493939610426,-73.9882579116529,0.10677273168802164,21.0,2.0573946364604576,11.488771817794806,10.052745849297574,40.732215881347656,40.7400016784668,-73.99296569824219,-73.9820556640625
T2_S27,2.0,27.0,7846.0,0.5230666666666667,40.76560140342819,-73.98166257326864,0.07959168867078248,18.0,1.9936324246066308,11.386141558331207,9.85788937037981,40.7623291015625,40.768516540527344,-73.98625946044922,-73.9776611328125
T2_S28,2.0,28.0,6640.0,0.44266666666666665,40.7397146753518,-73.99334830203688,0.11014633063406777,18.0,1.9448569274024972,11.265798192771083,9.674472891566266,40.73423385620117,40.74463653564453,-73.99710083007812,-73.98969268798828
T2_S29,2.0,29.0,2961.0,0.1974,40.77023140476669,-73.96566732007884,0.09482681760130131,18.0,1.6568794329825265,10.292575706405493,8.910334346504559,40.767147064208984,40.774940490722656,-73.97167205810547,-73.96292114257812
T2_S30,2.0,30.0,708.0,0.0472,40.825491463397185,-73.94340111037432,0.48283881124106687,18.0,2.4224152516068544,10.793691148775894,10.580508474576272,40.81196594238281,40.84403610229492,-73.95526123046875,-73.90837097167969
T2_S31,2.0,31.0,6132.0,0.4088,40.75640250340989,-73.99048995100745,0.10774097131206639,21.0,2.1418607324454144,11.392892476625352,10.136252446183953,40.75300216674805,40.759735107421875,-73.9945297241211,-73.98729705810547
T2_S32,2.0,32.0,9215.0,0.6143333333333333,40.75506557768865,-73.97028752956712,0.1249903182632405,19.0,2.1162354845749705,11.239875203472598,10.024633749321758,40.74219512939453,40.75837326049805,-73.97400665283203,-73.95850372314453
T2_S33,2.0,33.0,6555.0,0.437,40.74186979362203,-73.97850255784327,0.13725414803887054,19.0,1.992851257332175,10.820071192473938,9.680747521005452,40.73468017578125,40.74674606323242,-73.98368835449219,-73.9627685546875
T2_S34,2.0,34.0,4873.0,0.3248666666666667,40.76469091191909,-73.96672962735914,0.09398298723312733,18.0,1.7180668987347536,9.796572953006363,8.787092140365278,40.76127243041992,40.76811599731445,-73.97114562988281,-73.96134948730469
T2_S35,2.0,35.0,1526.0,0.10173333333333333,40.799297972712885,-73.94181926222335,0.33716036358101104,18.0,2.178014414406932,10.03647881170817,9.849934469200525,40.78889083862305,40.81279373168945,-73.95362091064453,-73.90178680419922
T2_S36,2.0,36.0,2314.0,0.15426666666666666,40.761620763054985,-73.99708651424794,0.1352378898666763,18.0,2.158565253170663,11.033952751368481,10.076923076923077,40.75809860229492,40.772491455078125,-74.00363159179688,-73.99344635009766
T2_S37,2.0,37.0,1299.0,0.0866,40.810218426335126,-73.95776516368886,0.24470480528397492,17.0,2.209976906904677,10.348845265588915,9.927636643571978,40.80036544799805,40.82112121582031,-73.96497344970703,-73.9457778930664
T2_S38,2.0,38.0,2060.0,0.13733333333333334,40.75512700867884,-73.9982163512591,0.10432114240997532,18.0,1.9834660192065448,10.490873786407766,9.483980582524271,40.750274658203125,40.758628845214844,-74.00508117675781,-73.99420928955078
T2_S39,2.0,39.0,3061.0,0.20406666666666667,40.770417542132,-73.98867622881455,0.17049776330424807,18.0,2.047755634692692,10.605188936077536,9.664978765109442,40.76610565185547,40.77885055541992,-73.9959716796875,-73.98503875732422
T2_S40,2.0,40.0,2178.0,0.1452,40.71755153701544,-73.9927588813999,0.12834579757594286,22.0,2.674729108263091,12.480081114172023,11.515610651974288,40.7071418762207,40.721981048583984,-73.99886322021484,-73.9805679321289
T2_S41,2.0,41.0,2281.0,0.15206666666666666,40.80194299171913,-73.96512469634943,0.16139080835118055,19.0,2.1374397142473827,10.415249159725267,9.824638316527839,40.795265197753906,40.818050384521484,-73.98214721679688,-73.9542236328125
T2_S42,2.0,42.0,8717.0,0.5811333333333333,40.75765085915052,-73.97517742048892,0.07630461406862954,20.0,1.993424342311658,11.66980803793354,10.000229436732821,40.754127502441406,40.7607307434082,-73.97936248779297,-73.97161102294922
T2_S43,2.0,43.0,3283.0,0.21886666666666665,40.73440756959012,-74.00568685029072,0.11959394096577429,22.0,2.2404873582273224,11.388420144177074,10.227688090161438,40.72892379760742,40.738277435302734,-74.01106262207031,-74.0024642944336
T2_S44,2.0,44.0,5465.0,0.36433333333333334,40.72808740237167,-74.00324802241626,0.09759399389938966,22.0,2.3484007302736427,11.664696553827387,10.54117108874657,40.724266052246094,40.73207473754883,-74.01052856445312,-73.99817657470703
T2_S45,2.0,45.0,1014.0,0.0676,40.75569018151398,-73.93104824088735,0.49075564837331376,22.0,2.4454437839620446,10.659122287968442,11.10404339250493,40.73215866088867,40.78205108642578,-73.94851684570312,-73.91194915771484
T2_S46,2.0,46.0,4053.0,0.2702,40.72200454478496,-73.98640435306108,0.158782005421804,22.0,2.55575623058836,11.639649642240316,11.027769553228982,40.71142578125,40.726890563964844,-73.99109649658203,-73.97388458251953
T2_S47,2.0,47.0,3347.0,0.22313333333333332,40.77585997181149,-73.9479008296514,0.14330785674006033,18.0,2.0057902577179276,10.272428045015436,9.525306244340982,40.7698974609375,40.78078079223633,-73.95152282714844,-73.9260482788086
T2_S48,2.0,48.0,6034.0,0.40226666666666666,40.7769287989398,-73.95467148611077,0.1164033731864392,18.0,1.6873450449436043,8.954485692188708,8.437354988399072,40.77153778076172,40.78070831298828,-73.95787048339844,-73.95111846923828
T2_S49,2.0,49.0,4017.0,0.2678,40.78413506494341,-73.9555632667456,0.16428288654574827,18.0,1.8323350739042825,10.759194257737947,9.391262136112259,40.78020477294922,40.79258728027344,-73.96024322509766,-73.9523696899414
T2_S50,2.0,50.0,3105.0,0.207,40.74940577705125,-74.00468592006419,0.09956540205004318,18.0,2.279793881203817,11.58402576489533,10.413365539452496,40.745296478271484,40.765098571777344,-74.02388763427734,-74.00025939941406
T2_S51,2.0,51.0,5507.0,0.3671333333333333,40.75000083747394,-73.99380115919804,0.1018655370064662,18.0,2.163544579447452,12.234295744809636,10.48356637007445,40.74503707885742,40.75400161743164,-73.99885559082031,-73.99197387695312
T2_S52,2.0,52.0,2644.0,0.17626666666666665,40.71413095563695,-74.01476838693316,0.12351592125401778,20.0,3.5950832062551634,14.174230963187089,14.079614220877458,40.71031188964844,40.731422424316406,-74.03768920898438,-74.0117416381836
T2_S53,2.0,53.0,4446.0,0.2964,40.759211324433515,-73.96261670296653,0.30621729309332263,18.0,2.0196288785839798,10.078936122357174,9.572087269455691,40.74110412597656,40.76475143432617,-73.96675109863281,-73.94873046875
T2_S54,2.0,54.0,3417.0,0.2278,40.72031571050817,-74.00256383827217,0.109056502634544,19.0,2.4759760021940984,12.909555165349722,11.210345332162715,40.714561462402344,40.72439956665039,-74.0063247680664,-73.99787139892578
T2_S55,2.0,55.0,4292.0,0.28613333333333335,40.73380281940755,-73.9989248917465,0.11915908965206083,21.0,2.0355195716537278,10.893596613855234,9.674219478098788,40.72899627685547,40.737579345703125,-74.0026626586914,-73.99378204345703
T2_S56,2.0,56.0,3898.0,0.2598666666666667,40.78800192804077,-73.97662000230424,0.13984484002378197,18.0,1.8364391983885713,9.446643577903197,8.936377629553617,40.783531188964844,40.7983512878418,-73.99041748046875,-73.97196197509766
T2_S57,2.0,57.0,6250.0,0.4166666666666667,40.723901572875974,-73.99598553710938,0.1022353822763577,21.0,2.2712751992094518,11.841829333333333,10.49432,40.718746185302734,40.729042053222656,-74.0003890991211,-73.9909896850586
T2_S58,2.0,58.0,2773.0,0.18486666666666668,40.7044786397533,-74.00947505594633,0.1711122098997847,18.0,4.087428773184073,15.747884361101093,15.46808510638298,40.66450881958008,40.708980560302734,-74.02427673339844,-74.00508880615234
T2_S59,2.0,59.0,6342.0,0.4228,40.729524483706285,-73.9909761068536,0.12053113074273021,21.0,2.1474913284664217,11.517599600546621,10.16438032166509,40.72438430786133,40.73429489135742,-73.99617004394531,-73.9864501953125
T2_S60,2.0,60.0,6515.0,0.43433333333333335,40.772068613305606,-73.98219433987224,0.12709892958686483,22.0,2.0011158859281473,10.617577385520592,9.578818112049117,40.76811981201172,40.77682113647461,-73.98664855957031,-73.9747085571289
T2_S61,2.0,61.0,1684.0,0.11226666666666667,40.707883001223315,-74.01332918198828,0.10886930169804179,19.0,3.763200712135845,15.47587094220111,14.681116389548693,40.702789306640625,40.71131134033203,-74.0181884765625,-74.00892639160156
T2_S62,2.0,62.0,2843.0,0.18953333333333333,40.763336201767416,-73.99028945262693,0.10782232368159389,22.0,2.2397748873088505,10.727799273068355,10.033415406260993,40.75972366333008,40.76763916015625,-73.99478912353516,-73.98674011230469
T2_S63,2.0,63.0,6596.0,0.4397333333333333,40.77976784205856,-73.98044230389985,0.14662143832171212,19.0,1.8120012119380795,9.65658732565191,8.925485142510613,40.77473449707031,40.78593063354492,-73.98869323730469,-73.97416687011719
T2_S64,2.0,64.0,1394.0,0.09293333333333334,40.70907195979245,-74.00439085885134,0.15845374164840692,19.0,3.2938450517365374,13.875143472022954,13.175394548063128,40.70267105102539,40.71474075317383,-74.00881958007812,-73.99408721923828
T2_S65,2.0,65.0,12139.0,0.8092666666666667,40.751296833031105,-73.97657690465387,0.1291665283280376,19.0,2.0969157249492825,11.72595491116786,10.203805914820002,40.745399475097656,40.755577087402344,-73.98131561279297,-73.97054290771484
T3_S0,3.0,0.0,2380.0,0.15866666666666668,40.720887825268655,-73.9984347367487,0.086352601982395,19.0,2.383172266363722,13.393214285714285,11.277605041535962,40.716957092285156,40.72419738769531,-74.00201416015625,-73.99617767333984
T3_S1,3.0,1.0,2757.0,0.1838,40.76037368802087,-73.99748918480056,0.13419693635709976,18.0,2.1785600272060996,11.494420263571516,10.294885746067228,40.75516128540039,40.771366119384766,-74.00821685791016,-73.99297332763672
T3_S2,3.0,2.0,2679.0,0.1786,40.72520725439626,-73.99616512855339,0.07555493256455109,19.0,2.1856961551526672,12.479308199576959,10.622247106417563,40.722599029541016,40.7301139831543,-73.99946594238281,-73.99346923828125
T3_S3,3.0,3.0,5643.0,0.3762,40.756986066083755,-73.99038479426599,0.10888069975451695,22.0,2.2275970220465453,12.16442199775533,10.628725854678292,40.75313949584961,40.760841369628906,-73.99457550048828,-73.98686218261719
T3_S4,3.0,4.0,1248.0,0.0832,40.68961783861503,-73.99036672176459,0.7150857255993209,23.0,2.9627243587209913,12.557398504273502,12.242628205281038,40.63262939453125,40.70363235473633,-74.02733612060547,-73.9745864868164
T3_S5,3.0,5.0,4190.0,0.2793333333333333,40.78677021381679,-73.97455866410795,0.14261319467306408,19.0,1.972202863222375,10.165003977724743,9.430692124252957,40.78025817871094,40.803096771240234,-73.99005889892578,-73.96674346923828
T3_S6,3.0,6.0,2367.0,0.1578,40.727987596441736,-74.00017130843284,0.09092724289322618,23.0,2.2895310513728724,12.71187860864667,10.875369665841287,40.724021911621094,40.730831146240234,-74.0026626586914,-73.99632263183594
T3_S7,3.0,7.0,3740.0,0.24933333333333332,40.74753393489409,-73.98374065868357,0.07388298855498339,23.0,2.049639036036271,11.591586452762925,10.044799465036647,40.74473190307617,40.75086975097656,-73.98676300048828,-73.981201171875
T3_S8,3.0,8.0,2187.0,0.1458,40.71326546479318,-74.00836014191637,0.09416104765958709,18.0,2.8990169171402322,13.808131382411217,12.421673525726082,40.709373474121094,40.716426849365234,-74.01143646240234,-74.0031509399414
T3_S9,3.0,9.0,1659.0,0.1106,40.71873353402826,-74.00415123680257,0.11318011192012638,22.0,2.504635320829296,13.20717299578059,11.432489451476794,40.71318054199219,40.722049713134766,-74.00689697265625,-74.00045776367188
T3_S10,3.0,10.0,3019.0,0.20126666666666668,40.74941357274291,-73.9878848879177,0.09284035322565853,20.0,2.0924577675550022,11.769338633101468,10.230473666208475,40.74601745605469,40.75352096557617,-73.99003601074219,-73.9850082397461
T3_S11,3.0,11.0,1545.0,0.103,40.73393696658434,-73.97895517194927,0.13587996706445768,19.0,2.086019416481353,11.739385113268607,10.230938510215784,40.72627639770508,40.738311767578125,-73.98279571533203,-73.97213745117188
T3_S12,3.0,12.0,3850.0,0.25666666666666665,40.72699302871506,-73.99178514554903,0.10263605318018236,23.0,2.269727272027499,12.80112987012987,10.91316883192434,40.7231559753418,40.73100662231445,-73.99525451660156,-73.98776245117188
T3_S13,3.0,13.0,2730.0,0.182,40.78126337659228,-73.94830323942415,0.16433369591718391,18.0,2.3575274709543903,11.085836385836386,10.453150182678586,40.7754020690918,40.78812026977539,-73.95169067382812,-73.94232177734375
T3_S14,3.0,14.0,3176.0,0.21173333333333333,40.76907035265521,-73.96333149638524,0.1035421967100262,18.0,1.770223552593375,10.300745172124266,9.08718513796852,40.76485824584961,40.77295684814453,-73.96794128417969,-73.9593505859375
T3_S15,3.0,15.0,2269.0,0.15126666666666666,40.80200623688376,-73.96504072556678,0.20586785119772968,18.0,2.2653900374263958,10.904987512854413,10.247025122039378,40.794551849365234,40.83591079711914,-74.01818084716797,-73.9544906616211
T3_S16,3.0,16.0,3257.0,0.21713333333333334,40.73523760764263,-73.99486147746155,0.09001494787296095,19.0,1.914261590464096,11.71376522362092,9.82926005522166,40.73041534423828,40.738685607910156,-73.99840545654297,-73.99112701416016
T3_S17,3.0,17.0,1124.0,0.07493333333333334,40.76741449688677,-73.87888395234783,0.8816842314085125,21.0,6.015916375589169,17.17388790035587,19.93594306049822,40.70945358276367,40.775901794433594,-73.90773010253906,-73.86128997802734
T3_S18,3.0,18.0,3142.0,0.20946666666666666,40.76357808468222,-73.97778960142372,0.0764643899934856,19.0,2.0546626351740542,12.201193507320179,10.284500317843685,40.76069259643555,40.767669677734375,-73.97994232177734,-73.9754867553711
T3_S19,3.0,19.0,2695.0,0.17966666666666667,40.76571258941254,-73.96894462174963,0.09990040963048115,18.0,1.7687235617681867,10.614427952999382,9.20007421107814,40.762664794921875,40.77115249633789,-73.973388671875,-73.96554565429688
T3_S20,3.0,20.0,1938.0,0.1292,40.70681619004446,-74.0061515083746,0.09589049530555667,18.0,3.6123426225001785,14.847136222910217,14.198142416336957,40.702789306640625,40.71070098876953,-74.00987243652344,-73.99874877929688
T3_S21,3.0,21.0,3780.0,0.252,40.76335445484787,-73.97339492071242,0.07397793622932304,19.0,1.9814285711321251,11.869285714285713,10.020185185235643,40.76034927368164,40.76969528198242,-73.97559356689453,-73.97046661376953
T3_S22,3.0,22.0,4549.0,0.3032666666666667,40.742252558659764,-73.99455146009672,0.09294010663176985,19.0,1.9909672459456835,11.376086319337583,9.838426026912227,40.738548278808594,40.74660873413086,-73.99790954589844,-73.99149322509766
T3_S23,3.0,23.0,4087.0,0.2724666666666667,40.760557338489654,-73.98186875976383,0.07088831360749016,19.0,2.1244751651734224,12.3191012152353,10.46288230980933,40.756805419921875,40.76314926147461,-73.98433685302734,-73.9788589477539
T3_S24,3.0,24.0,3791.0,0.2527333333333333,40.733477621397974,-74.00098259396806,0.06395711971043234,23.0,2.189675547011576,11.953789677305899,10.374307570121623,40.7306022644043,40.73662185668945,-74.00387573242188,-73.99752807617188
T3_S25,3.0,25.0,3872.0,0.2581333333333333,40.74264080465333,-73.98493446003307,0.07711987786231161,19.0,1.998558883961244,11.849375860881542,10.086415288862119,40.73976516723633,40.745601654052734,-73.98767852783203,-73.98233032226562
T3_S26,3.0,26.0,2104.0,0.14026666666666668,40.74288500397831,-73.97529764864382,0.1058426332218135,19.0,2.1474287068903335,11.064409062103927,10.063307984473587,40.7368049621582,40.74665069580078,-73.9776611328125,-73.97132873535156
T3_S27,3.0,27.0,519.0,0.0346,40.6939835520838,-73.93393108977978,1.0707842081993606,0.0,2.8228709039804105,12.46136801541426,11.733526014868234,40.63225173950195,40.7230224609375,-73.95620727539062,-73.86359405517578
T3_S28,3.0,28.0,2871.0,0.1914,40.743476112974264,-74.00537883741272,0.07982829839843793,23.0,2.374838031057654,12.552658771624289,10.95924764890282,40.7412109375,40.74915313720703,-74.01213073730469,-74.00252532958984
T3_S29,3.0,29.0,1594.0,0.10626666666666666,40.77265496295848,-73.98898285754501,0.16646848586440305,18.0,2.14259096631404,11.138174404015057,10.03701380190616,40.768497467041016,40.78276062011719,-74.0099105834961,-73.98558807373047
T3_S30,3.0,30.0,3596.0,0.23973333333333333,40.78217930947581,-73.97916340217972,0.12116003699748926,18.0,1.9183398215607788,10.100342973674454,9.293464960988292,40.77742004394531,40.788429260253906,-73.98486328125,-73.97309875488281
T3_S31,3.0,31.0,4746.0,0.3164,40.755577276288534,-73.97273691645967,0.07732329673532055,20.0,2.0839528010422628,12.0434927658379,10.326085124194647,40.752655029296875,40.75859451293945,-73.97598266601562,-73.9696044921875
T3_S32,3.0,32.0,3406.0,0.22706666666666667,40.759049277269206,-73.97624562924845,0.0742779137202896,20.0,2.0031826183598005,12.015027402622822,10.105960070631886,40.75578689575195,40.7618408203125,-73.97943878173828,-73.97325897216797
T3_S33,3.0,33.0,3383.0,0.22553333333333334,40.739628973635845,-74.00634074175883,0.08944741354597953,23.0,2.3056281412401884,13.022076066607548,11.00206916972867,40.736148834228516,40.74395751953125,-74.0260009765625,-74.00345611572266
T3_S34,3.0,34.0,4049.0,0.26993333333333336,40.75605013247448,-73.96683804245164,0.10621549421602533,19.0,2.1484539387943156,11.284263604182103,10.066065694997858,40.75005340576172,40.759178161621094,-73.96988677978516,-73.9610595703125
T3_S35,3.0,35.0,1680.0,0.112,40.795988178253175,-73.94357713971819,0.27252748495452106,17.0,2.2702261864562474,10.633184523809524,10.13410118988582,40.78666687011719,40.80668640136719,-73.95445251464844,-73.91988372802734
T3_S36,3.0,36.0,2298.0,0.1532,40.72465037552557,-74.00530065631119,0.08141782620007876,19.0,2.408450825559745,12.911444734551784,11.186074847548396,40.7213020324707,40.72809982299805,-74.01097106933594,-74.00148010253906
T3_S37,3.0,37.0,3875.0,0.25833333333333336,40.744143989809096,-73.989699695218,0.06852934186459114,20.0,2.015530320636688,11.634455913978494,10.006245160748882,40.741031646728516,40.74704360961914,-73.99288177490234,-73.98666381835938
T3_S38,3.0,38.0,3127.0,0.20846666666666666,40.747741117315776,-73.9786410598584,0.0693581833803581,19.0,2.021103292594026,11.437762498667519,10.016341540620546,40.74461364746094,40.75075912475586,-73.98129272460938,-73.9755630493164
T3_S39,3.0,39.0,3345.0,0.223,40.76302378929606,-73.95909396686183,0.1269438627586853,19.0,2.176977576197352,11.307309417040358,10.198206278169458,40.75656509399414,40.766910552978516,-73.96286010742188,-73.95314025878906
